Cycle ID,Cycle Period,Cycle Name,Project Number,Operation Name,Execution Agency,Team Leader,Operation Type,Lending Instrument,Borrower,Operation Number,Sector,Operation Stage,Country Name,PMR Required,Related Operations,Objective,Impact Category,Risk Rating,Safeguard Performance Rationale,Safeguard Performance,Is Reformulated,Reformulation Date
38,March Cycle,Second period Jan-Dec 2021 (38),EC-L1270,Support to the provision of health and social protection services in the context of the pandemic of the coronavirus COVID-19,"MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL, MINISTERIO DE SALUD PUBLICA","SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,"5031/OC-EC, 5031/OC-EC-1, 5031/OC-EC-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Ecuador,0,EC-L1270,"The general objective of this project is to contribute to the reduction of the morbidity and mortality caused by COVID-19 and to mitigate the other indirect effects of the pandemic on health and minimum standards of quality of life for populations who are vulnerable towards the crisis caused by COVID-19. The specific objectives are: (i) Improve the detection and tracking of cases; (ii) Improve the capacity of health service provision; and (iii) Support minimum income levels of income of persons affected by the coronavirus, in the immediate crisis period and during recovering.",C,Low,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),EC-L1276,Support for Vulnerable Populations Affected by Coronavirus,MINISTERIO DE INCLUSION ECONOMICA Y SOCIAL,"SAN ROMAN VUCETICH, CRISTINA",Loan Operation,Investment Loan,REPUBLICA DE ECUADOR,5312/OC-EC,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Ecuador,1,EC-L1276,Contribuir a asegurar niveles mínimos de calidad de vida de las personas vulnerables frente a la crisis causada por el COVID-19.,C,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),EC-U0003,Support to the financing of the purchase of COVID-19 vaccines,MINISTERIO DE SALUD PUBLICA,"SAN ROMAN VUCETICH, CRISTINA",Guarantee,Investment,REPUBLICA DE ECUADOR,5235/OC-EC,HEALTH-DISEASE PREVENTION & CONTROL,Approved/Pending Signature,Ecuador,0,EC-U0003,The general objective of this project is to contribute to the reduction of the morbidity and mortality caused by COVID-19 for vulnerable populations. The project will have the specific development objective to support the efforts to interrupt the transmission chain of the illness.,C,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),ES-L1095,Integrated Health Program II,MINISTERIO DE SALUD,"SANCHEZ, MARIA DENI",Loan Operation,Investment Loan,REPUBLICA DE EL SALVADOR,"3608/OC-ES, 3608/OC-ES-1, 3608/OC-ES-2",HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),El Salvador,0,ES-L1095,"To improve the population¿s health by strengthening health care service delivery at all network levels of care, and to improve the operational efficiency of the public system.",B,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),ES-L1144,Immediate Public Health Response to Contain and Control Coronavirus and Mitigate its Effect on Service Delivery in El Salvador,MINISTERIO DE SALUD,"SANCHEZ, MARIA DENI",Loan Operation,Investment Loan,REPUBLICA DE EL SALVADOR,5043/OC-ES,HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),El Salvador,0,ES-L1144,The overall objective of this project is to contribute to the reduction of morbidity and mortality from COVID-19 and to mitigate the other indirect effects of the pandemic on health,C,Substantial,El Proyecto está en su fase inicial de implementación. Los fondos del primer desembolso aún no han sido otorgados a MINSAL.,Satisfactory,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),GU-G1007,Guatemala - Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"ASTORGA, IGNACIO JOSE",Investment Grants,,REPUBLICA DE GUATEMALA,"GRT/MM-17900-GU, GRT/MM-17901-GU",HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),Guatemala,1,GU-G1007,"The objective of the project is to contribute to the elimination of malaria in Guatemala, through the interruption of the transmission of the parasite from the human being, improving the diagnosis and management of cases, the strengthening of the country's epidemiological surveillance system for notification and investigation. of cases and integrated vector management.",C,Low,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),GU-L1163,Program to Strengthen the Institutional Healthcare Service Network (PRORISS),MINISTERIO DE SALUD PUBLICA Y ASISTENCIA SOCIAL,"ASTORGA, IGNACIO JOSE",Loan Operation,Investment Loan,REPUBLICA DE GUATEMALA,4791/OC-GU,HEALTH-PRIMARY HEALTH CARE,Disbursing (From eligibility until all the Operations are closed),Guatemala,0,GU-L1163,"The objective of the program is to help reduce maternal and child mortality primarily in the departments of Huehuetenango and San Marcos, by modernizing the national healthcare network so it can deliver timely, quality, and efficient services.",B,Substantial,La ejecución de esta operación está en una etapa incipiente donde aún se está conformando la AE con el personal técnico que se requiere para ejecutar el préstamo. Durante el proceso de supervisión no se encontró incumplimientos de las políticas y salvaguardas ambientales y sociales del Banco,Satisfactory,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),GU-L1176,Support to vulnerable populations affected by COVID-19,MINISTERIO DE DESARROLLO SOCIAL / FONDO DE DESARROLLO SOCIAL,"IBARRARAN, PABLO",Loan Operation,Investment Loan,REPUBLICA DE GUATEMALA,5107/OC-GU,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Approved/Pending Signature,Guatemala,0,GU-L1176,"The general development objective of this project is to help ensure minimum levels of quality of life for vulnerable people in the face of the crisis caused by COVID-19 in Guatemala. The specific objective is to support minimum income levels of people affected by the coronavirus, in the immediate period and during recovery.",C,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),GY-L1058,Support to Improve Maternal and Child Health,MINISTRY OF PUBLIC HEALTH,"DISTRUTTI, MARCELLA",Loan Operation,Investment Loan,COOPERATIVE REPUBLIC OF GUYANA,3779/BL-GY,HEALTH-HEALTH SYSTEM STRENGTHENING,Disbursing (From eligibility until all the Operations are closed),Guyana,0,GY-L1058,"The operation will support among other activities: (i) quality improvements to maternal, neonatal, child, and reproductive health services at the primary as well as at the hospital level focusing on the areas with the highest concentrations of deaths: the focus here will also be on strengthening, among other strategies, Essential Neonatal Obstetrical Care (ENOC) and Emergency Obstetrical Neonatal Care (EONC); (ii) strengthening health service delivery capacity to increase coverage and use/demand for certain services and strengthen practices by the target population. Capacity building will also support the delivery of effective counseling services towards behavior change related to care-seeking for early prenatal and post-natal controls and attitudes towards institutional deliveries; and (iii) implementation of innovative financing schemes to overcome demand side barriers (such as transport related costs to access institutional delivery) faced by the targeted population and implementation of a reward system for improved performance by service providers",B,Substantial,"The PEU has been in a holding pattern due to the COVID-19 situation. As such, the ESMP for the Georgetown Public Hospital (GPHC) is still outstanding (now planned for late 2021). The location for the maternity clinic has officially changed and the PEU is now moving forward with the preparation of the ESA and ESMP – this will be completed prior to the start of construction activities. Overall, there has been limited reporting on environmental and social issues.",Partially Satisfactory,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),GY-L1077,Support to Safety Nets for Vulnerable Populations Affected by Coronavirus in Guyana,MINISTRY OF EDUCATION,"STAMPINI, MARCO",Loan Operation,Investment Loan,COOPERATIVE REPUBLIC OF GUYANA,"5180/BL-GY, 5180/BL-GY-1, 5180/BL-GY-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Guyana,0,GY-L1077,Contribute to ensuring minimum levels of quality of life for vulnerable persons amid the crisis caused by COVID-19.,C,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),HA-J0001,Expansion of Safety Nets for Vulnerable Populations Affected by the Socio-Economic Consequences of Coronavirus,FOND D'ASSISTANCE ECONOMIQUE ET SOCIAL,"BAGOLLE, ALEXANDRE",Grant Financing Product,Investment Loan,REPUBLIQUE D'HAITI,5288/GR-HA,SOCIAL INVESTMENT,Disbursing (From eligibility until all the Operations are closed),Haiti,0,HA-J0001,"The general development objective of this project is to contribute to ensuring minimum levels of quality of life for vulnerable persons amid the crisis caused by COVID-19. The specific objective is to support minimum income levels for those affected by the coronavirus in the immediate period and during the recovery, through school feeding and cash transfers.",C,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),HA-L1137,Temporary Social Safety Net and Skills for Youth,FOND D'ASSISTANCE ECONOMIQUE ET SOCIAL,"MAGRI, NICOLA",Grant Financing Product,Investment Loan,REPUBLIQUE D'HAITI,4657/GR-HA,SOCIAL INVESTMENT-YOUTH AT RISK,Disbursing (From eligibility until all the Operations are closed),Haiti,0,HA-L1137,"The overall objective is to create a short-term social safety net for vulnerable urban youth and to create long-term opportunities for training and labor intermediation for youth. There are three specific objectives: (i) provide short term income opportunities to youth through short term employment invulnerable neighborhoods; (ii) improve skills of youth living in vulnerable neighborhoods to create long termeconomic opportunities; and (iii) strengthen FAES' procurement, administration and project management capacity and the Ministry of Social Affairs and Labor (MAST) -for its French acronym- labor intermediation capacity",C,Substantial,"L’équipe environnementale et sociale de la FAES, et l’équipe des bureaux régionaux sont complètes.

Le Plan de Gestion Environnementale et Sociale PGES est complété par l’élaboration des plans de mesures d’atténuation détaillés : le plan de déchets solides et de remblai, plan de communication, plan de santé et de sécurité par l’équipe environnementale et sociale du FAES.

L’AE a aussi préparé l’Evaluation Environnementale Sociale EES pour l’approbation de chaque activité.
Trois des quatre opérateurs ont pu démarrer leurs travaux dans 3 zones sur 4 ou les travaux doivent exécutés.",Partially Satisfactory,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),HA-L1145,Safety Nets for Vulnerable People Affected by Coronavirus in Haiti,FOND D'ASSISTANCE ECONOMIQUE ET SOCIAL,"MAGRI, NICOLA",Grant Financing Product,Investment Loan,REPUBLIQUE D'HAITI,5068/GR-HA,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Disbursing (From eligibility until all the Operations are closed),Haiti,0,HA-L1145,The general development objective of this project is to contribute to ensuring minimum levels of quality of life for vulnerable persons amid the crisis caused by COVID-19. The specific objective is to support minimum income and employment levels for those affected by the coronavirus in the immediate period and during the recovery.,C,Moderate,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),HO-G1250,HONDURAS-Regional Malaria Elimination Intitative (RMEI) in Mesoamerica and Dominican Republic,SECRETARÍA DE ESTADO EN EL DESPACHO DE SALUD (SESAL),"GODOY, HUGO DANILO",Investment Grants,,,"GRT/MM-17339-HO, GRT/MM-17340-HO",HEALTH-DISEASE PREVENTION & CONTROL,Disbursing (From eligibility until all the Operations are closed),Honduras,1,HO-G1250,"Support technically and financially to Honduras to co-finance investment in health, in the areas with the highest incidence of Malaria, to implement cost-effective interventions that lead to elimination under a results-based financing scheme.",B,Low,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),HO-L1093,Social Protection System Support Program I,"SECRETARÍA DE DESARROLLO E INCLUSIÓN SOCIAL, GOBIERNO DE LA REPÚBLICA DE HONDURA","O'CONNELL, LESLEY DEANNE",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,3371/BL-HO,SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Honduras,0,HO-L1093,"The overall objective of the program is to foster the accumulation of human capital in families in extreme poverty. The specific objectives are: (i) promote the formation of human capital through the use of education services, health and nutrition, (ii) support the consumption of beneficiary households, (iii) strengthen and consolidate processes to increase efficiency, and (iv) support the strengthening of Ministry of Social Development by supporting the design and implementation of the ""Estrategia Vivir Mejor""(EVM)",B,Low,,,NO,
38,March Cycle,Second period Jan-Dec 2021 (38),HO-L1105,Program to Support the Social Inclusion Network with Priority in Western Honduras,"SECRETARÍA DE ESTADO EN EL DESPACHO DE SALUD (SESAL), SECRETARÍA DE DESARROLLO E INCLUSIÓN SOCIAL, GOBIERNO DE LA REPÚBLICA DE HONDURA, SECRETARIA DE SALUD","O'CONNELL, LESLEY DEANNE",Loan Operation,Investment Loan,REPUBLICA DE HONDURAS,"3723/BL-HO, 3723/BL-HO-1, 3723/BL-HO-2",SOCIAL INVESTMENT-POVERTY ALLEVIATION,Fully Disbursed,Honduras,0,HO-L1105,"The program objective is to support human capital development through a comprehensive effort to alleviate poverty and improve access to health services in the poorest municipios of Honduras, giving priority to the municipios of western Honduras.",C,Low,,,NO,
